name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Montes Secchi,Montes Secchi,1976-01-01,Named from nearby crater.,52.466000000000001,43.172759054887898,2.717180423324580,"Mons, montes",MO,Adopted by IAU,42.729154586791999,43.616365432739300,1.974195480346680,3.460165023803710,Italy,Europe,Taruntius,LAC-61,http://planetarynames.wr.usgs.gov/Feature/4016
Mons Agnes,Mons Agnes,1979-01-01,Greek female name.,0.000000000000000,5.333100000000000,18.657100000000000,"Mons, montes",MO,Adopted by IAU,5.340450837099180,5.340450837099180,18.661865986151700,18.661865986151700,Greek,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3970
Mons Vitruvius,Mons Vitruvius,1976-01-01,Named from nearby crater.,44.277900000000002,30.735268410640099,19.333457874147800,"Mons, montes",MO,Adopted by IAU,30.271272659301800,31.363676071166999,18.720247268676800,19.902578353881800,Roman,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/3997
Mons Hadley Delta,Mons Hadley Delta,1935-01-01,Named from nearby mountain (Mons Hadley).,17.241499999999998,3.706508505404910,25.723002791982601,"Mons, montes",MO,Adopted by IAU,3.459554672241210,3.864667892456050,25.436048507690401,25.990694046020501,Great Britain,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3984
Mons Wolff,Mons Wolff,1961-01-01,"Christian, Baron von; German philosopher (1679-1754).",32.866500000000002,353.198606847371025,16.879063753293000,"Mons, montes",MO,Adopted by IAU,352.632295608521019,353.669740676879996,16.457708358764599,17.545312881469702,Germany,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3998
Mont Blanc,Mont Blanc,1935-01-01,Named for terrestrial mountain in Alps.,21.567699999999999,0.440275211405298,45.412995405447397,"Mons, montes",MO,Adopted by IAU,0.026250839233398,0.769586563110352,45.020383834838903,45.731843948364300,France,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4000
Montes Recti,Montes Recti,1961-01-01,"Latin for ""straight range.""",83.237799999999993,340.276084366628993,48.295672871170900,"Mons, montes",MO,Adopted by IAU,338.172780990600984,342.304536819458008,47.948999404907198,48.894277572631800,Latin,Europe,Plato,LAC-12,http://planetarynames.wr.usgs.gov/Feature/4013
Montes Carpatus,Montes Carpatus,1961-01-01,Named from terrestrial Carpathians.,333.591999999999985,336.375544860095999,14.567672539305001,"Mons, montes",MO,Adopted by IAU,330.748262405396019,341.854501724242994,13.368120193481399,17.512983322143601,Romania (Rumania),Europe,Copernicus,LAC-58,http://planetarynames.wr.usgs.gov/Feature/4006
Montes Caucasus,Montes Caucasus,1961-01-01,Named from terrestrial Caucasus Mountains.,443.504999999999995,9.931052558717679,37.518823091967903,"Mons, montes",MO,Adopted by IAU,6.059972763061520,14.267591476440399,30.528570175170898,44.264562606811502,Caucasus,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4007
Montes Teneriffe,Montes Teneriffe,1935-01-01,Named from terrestrial island.,111.983000000000004,346.812848589638975,47.890800085244599,"Mons, montes",MO,Adopted by IAU,344.366701126098974,349.399312973022006,46.488271713256800,49.211568832397496,Canary Is.,Africa,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4019
Mons Piton,Mons Piton,1935-01-01,Named from Mt. Piton on Tenerife Islands.,22.501799999999999,359.077280729467986,40.716676716888102,"Mons, montes",MO,Adopted by IAU,358.709653854370004,359.460969924926985,40.318391799926800,41.075380325317397,Canary Is.,Africa,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/3993
Mons La Hire,Mons La Hire,1935-01-01,"Philippe De; French mathematician, astronomer (1640-1718).",21.706399999999999,334.494652082809012,27.661248170444001,"Mons, montes",MO,Adopted by IAU,334.052564620972021,334.884557723999023,27.486787796020501,27.880647659301800,France,Europe,Timocharis,LAC-40,http://planetarynames.wr.usgs.gov/Feature/3988
Montes Spitzbergen,Montes Spitzbergen,1961-01-01,"German for ""sharp peaks"", and named for resemblance to the terrestrial island group.",59.186599999999999,354.786523380854021,34.472380546318000,"Mons, montes",MO,Adopted by IAU,354.160673141478981,355.329198837279989,33.554040908813498,35.545389175415004,Germany,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4017
Montes Taurus,Montes Taurus,1935-01-01,Named from terrestrial Taurus Mts.,166.163000000000011,40.335485573714401,27.323236726346099,"Mons, montes",MO,Adopted by IAU,37.251920700073200,43.262720108032198,24.339075088501001,30.074216842651399,Turkey,Asia,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/4018
