name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Buch,Buch,1/1/1935,Christian Leopold von; German geologist (1774-1853).,51.3131,17.67861784,-38.89904856,"Crater, craters",AA,Adopted by IAU,16.59182549,18.76540184,-39.74516487,-38.05293083,Germany,Europe,Maurolycus,LAC-113,http://planetarynames.wr.usgs.gov/Feature/906
Buffon,Buffon,1/1/1970,Georges Louis Leclerc; French natural historian (1707-1788).,105.757,226.4660629,-40.64422522,"Crater, craters",AA,Adopted by IAU,224.2145824,228.683836,-42.19265938,-39.13193703,France,Europe,Brouwer,LAC-122,http://planetarynames.wr.usgs.gov/Feature/910
Bullialdus,Bullialdus,1/1/1935,"Boulliau, Ismael; French astronomer (1605-1694).",60.7188,337.7367869,-20.74770985,"Crater, craters",AA,Adopted by IAU,336.6662731,338.8073101,-21.74891853,-19.74650002,France,Europe,Pitatus,LAC-94,http://planetarynames.wr.usgs.gov/Feature/917
Buisson,Buisson,1/1/1970,"Henri; French physicist, astronomer (1873-1944).",61.265,112.9508164,-1.4670562,"Crater, craters",AA,Adopted by IAU,111.9402905,113.9613438,-2.477251053,-0.456859589,France,Europe,Langemak,LAC-83,http://planetarynames.wr.usgs.gov/Feature/913
Coblentz,Coblentz,1/1/1970,"William Weber; American physicist, astronomer (1873-1962).",32.6647,126.6513276,-38.09319482,"Crater, craters",AA,Adopted by IAU,125.9669704,127.3356876,-38.63180161,-37.55458832,American,North America,Milne,LAC-117,http://planetarynames.wr.usgs.gov/Feature/1256
Bunsen,Bunsen,1/1/1964,Robert Wilhelm Eberhard; German chemist (1811-1899).,55.2238,274.5403507,41.40358381,"Crater, craters",AA,Adopted by IAU,273.3283634,275.7523708,40.49298668,42.31418419,Germany,Europe,Lavoisier,LAC-22,http://planetarynames.wr.usgs.gov/Feature/920
Burnham,Burnham,1/1/1935,Sherburne Wesley; American astronomer (1838-1921).,24.0915,7.251297548,-13.92076234,"Crater, craters",AA,Adopted by IAU,6.887876511,7.614435196,-14.27471733,-13.56676865,American,North America,Ptolemaeus,LAC-77,http://planetarynames.wr.usgs.gov/Feature/925
Burckhardt,Burckhardt,1/1/1935,Johann Karl; German astronomer (1773-1825).,54.3647,56.3876231,31.10723395,"Crater, craters",AA,Adopted by IAU,55.38663292,57.38749504,30.22723198,31.98720741,Germany,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/922
Censorinus,Censorinus,1/1/1935,Roman astronomer (fl. A.D. 238).,4.09757,32.69070222,-0.416880598,"Crater, craters",AA,Adopted by IAU,32.62313652,32.75826836,-0.484445572,-0.349315643,Roman,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/1099
Butlerov,Butlerov,1/1/1970,Aleksandr Mikhailovich; Russian chemist (1828-1886).,38.7725,251.1948286,12.04997644,"Crater, craters",AA,Adopted by IAU,250.5411358,251.8485088,11.41065025,12.68930626,Russia,Europe,Nobel,LAC-72,http://planetarynames.wr.usgs.gov/Feature/934
Chrétien,Chretien,1/1/1970,"Henri; French mathematician, astronomer (1870-1956).",98.6273,162.9911387,-46.11450167,"Crater, craters",AA,Adopted by IAU,160.8226376,165.1121235,-47.69519234,-44.54603577,France,Europe,Mare Ingenii,LAC-119,http://planetarynames.wr.usgs.gov/Feature/1206
Cichus,Cichus,1/1/1935,Francesco Degli Stabili (Cecco D'Ascoli); Italian astronomer (1257-1327).,39.1848,338.8174807,-33.28771573,"Crater, craters",AA,Adopted by IAU,338.0447063,339.5902386,-33.9338398,-32.64159203,Italy,Europe,Wilhelm,LAC-111,http://planetarynames.wr.usgs.gov/Feature/1214
Clairaut,Clairaut,1/1/1935,Alexis Claude; French mathematician (1713-1765).,76.8948,13.86175778,-47.83610198,"Crater, craters",AA,Adopted by IAU,11.9711895,15.75234032,-49.10411835,-46.56808472,France,Europe,Maurolycus,LAC-113,http://planetarynames.wr.usgs.gov/Feature/1226
Buys-Ballot,Buys Ballot,1/1/1970,Christoph Hendrik Diederik; Dutch meteorologist (1817-1890).,66.3753,174.8224365,20.85734536,"Crater, craters",AA,Adopted by IAU,173.8916454,175.70397,19.79673195,21.96204185,The Netherlands (Dutch),Europe,Fitzgerald,LAC-50,http://planetarynames.wr.usgs.gov/Feature/939
Byrgius,Byrgius,1/1/1935,"Burgi, Joost; Swiss horologist (1552-1632).",84.4621,294.6201246,-24.73105444,"Crater, craters",AA,Adopted by IAU,293.0860806,296.1541157,-26.12386894,-23.33823967,Switzerland,Europe,Byrgius,LAC-92,http://planetarynames.wr.usgs.gov/Feature/943
Béla,Bela,1/1/1976,"Hungarian male name, also Slovak female name.",10.074,2.269287285,24.66504186,"Crater, craters",AA,Adopted by IAU,2.225263596,2.344369888,24.50528145,24.83621407,Hungary,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/947
Büsching,Busching,1/1/1935,Anton Friedrich; German geographer (1724-1793).,53.4948,19.95511126,-38.04246349,"Crater, craters",AA,Adopted by IAU,18.8352108,21.0750103,-38.92455864,-37.16036797,Germany,Europe,Maurolycus,LAC-113,http://planetarynames.wr.usgs.gov/Feature/949
C. Mayer,C  Mayer,1/1/1935,"Christian; German astronomer, mathematician, physicist (1719-1783).",37.5397,17.30724329,63.2562306,"Crater, craters",AA,Adopted by IAU,15.93263054,18.68179893,62.63723946,63.87522316,Germany,Europe,Aristoteles,LAC-13,http://planetarynames.wr.usgs.gov/Feature/951
Cabannes,Cabannes,1/1/1970,Jean; French physicist (1885-1959).,81.3013,189.793634,-61.24010201,"Crater, craters",AA,Adopted by IAU,187.0122547,192.574789,-62.58071327,-59.89948845,France,Europe,Hess,LAC-132,http://planetarynames.wr.usgs.gov/Feature/952
Cabeus,Cabeus,1/1/1935,"Cabeo, Niccolo; Italian astronomer (1586-1650).",100.582,317.8673121,-85.33030354,"Crater, craters",AA,Adopted by IAU,297.6089382,339.2623882,-86.98969269,-83.672472,Italy,Europe,Amundsen,LAC-144,http://planetarynames.wr.usgs.gov/Feature/953
Cailleux,Cailleux,1/1/1997,Andre; French geologist (1907-1986).,52.854,153.4986908,-60.41152362,"Crater, craters",AA,Adopted by IAU,151.7320423,155.2653484,-61.28302956,-59.54001617,France,Europe,Planck,LAC-131,http://planetarynames.wr.usgs.gov/Feature/960
Cepheus,Cepheus,1/1/1935,"Mythological astronomer, father of Andromeda.",39.4336,45.78061337,40.68095061,"Crater, craters",AA,Adopted by IAU,44.92352104,46.63770485,40.03072548,41.33117867,Greek,Europe,Geminus,LAC-27,http://planetarynames.wr.usgs.gov/Feature/1102
Chacornac,Chacornac,1/1/1935,Jean; French astronomer (1823-1873).,50.4436,31.66689977,29.88398588,"Crater, craters",AA,Adopted by IAU,30.70765495,32.62618828,29.05222893,30.71574593,France,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/1117
Chaffee,Chaffee,1/1/1970,"Roger Bruce; American aeronautic engineer, astronaut (1935-1967).",51.7528,205.3713282,-39.06499451,"Crater, craters",AA,Adopted by IAU,204.2722683,206.470396,-39.91836357,-38.21162415,American,North America,Apollo,LAC-121,http://planetarynames.wr.usgs.gov/Feature/1120
Challis,Challis,1/1/1935,"James; British astronomer, mathematician, physicist (1803-1882).",53.2102,9.085563352,79.57987714,"Crater, craters",AA,Adopted by IAU,4.396085739,14.13400078,78.7292614,80.4840641,Great Britain,Europe,Anaxagoras,LAC-3,http://planetarynames.wr.usgs.gov/Feature/1126
Chalonge,Chalonge,1/1/1985,Daniel; French astronomer (1895-1977).,25.0785,243.6507367,-20.43907063,"Crater, craters",AA,Adopted by IAU,243.2091084,244.0923634,-20.85259056,-20.02554893,France,Europe,Houzeau,LAC-107,http://planetarynames.wr.usgs.gov/Feature/1127
Chamberlin,Chamberlin,1/1/1970,Thomas Chrowder; American geologist (1843-1928).,60.4141,96.03793833,-58.83388732,"Crater, craters",AA,Adopted by IAU,94.11044884,97.96542549,-59.83010101,-57.83767319,American,North America,Lyot,LAC-129,http://planetarynames.wr.usgs.gov/Feature/1129
Champollion,Champollion,1/1/1970,Jean-François; French Egyptologist (1790-1832).,48.9722,175.0291975,37.39168716,"Crater, craters",AA,Adopted by IAU,174.0122738,176.0461292,36.58416939,38.1992054,France,Europe,Chandler,LAC-32,http://planetarynames.wr.usgs.gov/Feature/1131
Chandler,Chandler,1/1/1970,Seth Carlo; American astronomer (1846-1913).,88.6032,171.759661,43.64600885,"Crater, craters",AA,Adopted by IAU,169.7660084,173.8009548,42.19165611,45.11370659,American,North America,Chandler,LAC-32,http://planetarynames.wr.usgs.gov/Feature/1132
Cajal,Cajal,1/1/1973,Santiago Ramon Y; Spanish doctor; Nobel laureate (1852-1934).,8.56634,31.07504142,12.59276036,"Crater, craters",AA,Adopted by IAU,30.9303112,31.21977425,12.45150948,12.7340107,Spain,Europe,Taruntius,LAC-61,http://planetarynames.wr.usgs.gov/Feature/964
Cajori,Cajori,1/1/1970,Florian; American mathematician (1859-1930).,74.6485,168.6971526,-47.66797998,"Crater, craters",AA,Adopted by IAU,167.1236095,170.2962322,-48.82091713,-46.52387428,American,North America,Mare Ingenii,LAC-119,http://planetarynames.wr.usgs.gov/Feature/965
Cameron,Cameron,1/1/1973,Robert Curry; American astronomer (1925-1972).,10.9072,45.93367878,6.186288408,"Crater, craters",AA,Adopted by IAU,45.75278664,46.11457253,6.006441116,6.366136551,American,North America,Taruntius,LAC-61,http://planetarynames.wr.usgs.gov/Feature/986
Campanus,Campanus,1/1/1935,Campanus of Navara; Italian astronomer (c. 1200-1296).,46.4051,332.102089,-28.04255769,"Crater, craters",AA,Adopted by IAU,331.2321186,332.9660816,-28.80942535,-27.27905273,Italy,Europe,Pitatus,LAC-94,http://planetarynames.wr.usgs.gov/Feature/989
Campbell,Campbell,1/1/1970,Leon; American astronomer (1881-1951); William Wallace; American astronomer (1862-1938).,222.479,152.9073251,45.57375905,"Crater, craters",AA,Adopted by IAU,147.8054676,158.2561092,41.92349815,49.26084328,American,North America,Campbell,LAC-31,http://planetarynames.wr.usgs.gov/Feature/990
Cannizzaro,Cannizzaro,1/1/1970,Stanislao; Italian chemist (1826-1910).,54.5142,260.270521,55.50485974,"Crater, craters",AA,Adopted by IAU,258.7002926,261.8756771,54.60967827,56.40746117,Italy,Europe,Omar Khayyam,LAC-21,http://planetarynames.wr.usgs.gov/Feature/1004
Cannon,Cannon,1/1/1964,Annie Jump; American astronomer (1863-1941).,57.5759,81.36413111,19.87523974,"Crater, craters",AA,Adopted by IAU,80.35476875,82.37352943,18.92584419,20.82463646,American,North America,Hubble,LAC-45,http://planetarynames.wr.usgs.gov/Feature/1005
Cantor,Cantor,1/1/1970,Georg; German mathematician (1845-1918); Moritz; German mathematician (1829-1920).,75.722,118.6877754,38.03970041,"Crater, craters",AA,Adopted by IAU,117.1010151,120.2697887,36.80158043,39.29892159,Germany,Europe,Millikan,LAC-30,http://planetarynames.wr.usgs.gov/Feature/1008
Capella,Capella,1/1/1935,Martianus; Roman astronomer (c. A.D. 400-unkn).,48.1303,34.91644734,-7.647605214,"Crater, craters",AA,Adopted by IAU,34.11573219,35.71718407,-8.441244125,-6.853965759,Romania (Rumania),Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/1011
Capuanus,Capuanus,1/1/1935,Francesco Capuano Di Manfredonia; Italian astronomer (c. 1400-unkn).,59.6857,333.2683762,-34.09263948,"Crater, craters",AA,Adopted by IAU,332.0801907,334.4565296,-35.07680893,-33.10846901,Italy,Europe,Wilhelm,LAC-111,http://planetarynames.wr.usgs.gov/Feature/1014
