name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Bear Mountain,Bear Mountain,1973-01-01,"Astronaut-named feature, Apollo 17 site.",3.463400000000000,30.772851686486799,19.980298759759400,Landing site name,LF,Adopted by IAU,30.722597470043802,30.823105902929900,19.928799098604401,20.031972527817100,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/652
Emory,Emory,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.548700000000000,30.784600293198700,20.120110271424799,Landing site name,LF,Adopted by IAU,30.774965450398600,30.794235135998800,20.111063408645499,20.129157134204000,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/1794
Lara,Lara,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.619900000000000,30.554042083838901,20.170158579454998,Landing site name,LF,Adopted by IAU,30.543153366181802,30.564930801496100,20.159937637029401,20.180379521880500,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/3279
Mackin,Mackin,1973-01-01,"Astronaut-named feature, Apollo 17 site. (Spelling changed from Mackin-Apollo.)",0.475600000000000,30.725971925546801,20.104294994216101,Landing site name,LF,Adopted by IAU,30.717620999200001,30.734322851893602,20.096452907984801,20.112137080447400,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/3556
North Massif,North Massif,1973-01-01,"Astronaut-named feature, Apollo 17 site.",16.312999999999999,30.718600304185699,20.536427259382702,Landing site name,LF,Adopted by IAU,30.460599756878100,30.989791884574899,20.280718679678500,20.768662653551800,France,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/4341
Shorty,Shorty,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.113200000000000,30.625359173611400,20.217170274426099,Landing site name,LF,Adopted by IAU,30.623370152400199,30.627348194822499,20.215303796714700,20.219036752137399,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/5500
Shakespeare,Shakespeare,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.537300000000000,30.815822176256400,20.243433077577102,Landing site name,LF,Adopted by IAU,30.806379854288700,30.825264498224101,20.234573998387599,20.252292156766600,Great Britain,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/5455
Sherlock,Sherlock,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.489500000000000,30.812873535499801,20.183800200447699,Landing site name,LF,Adopted by IAU,30.804274668267400,30.821472402732098,20.175729384358299,20.191871016537199,Great Britain,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/5484
Steno-Apollo,Steno Apollo,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.520200000000000,30.794738919143199,20.146528331038301,Landing site name,LF,Adopted by IAU,30.785602283399999,30.803875554886400,20.137950721570000,20.155105940506701,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/5698
Tortilla Flat,Tortilla Flat,1973-01-01,"Astronaut-named feature, Apollo 17 site.",2.233000000000000,30.604376741360301,20.187415335776699,Landing site name,LF,Adopted by IAU,30.572070488331999,30.635684567142800,20.162227593282999,20.213575280215800,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/6067
